annotation_approver,created_at,id,label,text,updated_at,user
,2021-01-20T13:03:59.885811Z,220,0,une nullité absolue ! Un gros budget pour en faire un daube pas possible ! Un scénario des plus minable ... une revisite de l'histoire qu'il est tout autant !,2021-01-20T13:03:59.885811Z,1
,2021-01-20T12:18:15.827874Z,126,1,"Plusieurs années après le premier opus, les humains ont presque disparu de la surface de la Terre. On retrouve notre cher César qui a construit avec ses congénères une véritable cité simiesque dans laquelle les singes se développent, se reproduisent, et inculquent leur savoir aux plus jeunes. Une véritable civilisation donc qui semble avoir trouvé son équilibre et qui est plein d'ambition pour le futur d'autant plus que les humains ne semblent plus représenter le danger qu'ils étaient quelques années auparavant. [...]Voilà un film complet qui répond parfaitement aux attentes. De l'action, de l'émotion et du rythme : tous les éléments sont réunis pour nous faire passer un bon moment. Si le scénario est finalement peu surprenant et qu'on peut regretter un démarrage assez long, on n'a que trop peu de choses à reprocher au long-métrage de Matt Reeves. Si le film est légèrement en dessous de son prédécesseur, il n'en reste pas moins un exemple de blockbuster réussi. Efficace et intense : un film que je ne peux que vous conseiller.",2021-01-20T12:18:15.827874Z,1
,2021-01-20T12:18:46.590910Z,127,1,"La Planète des Singes : l'Affrontement de Matt Reeves avait la lourde tache de succéder à l'excellent reboot (Les Origines) de Rupert Wyatt. Proposant une histoire s'inscrivant dans la ligne directrice des évènements survenus après le soulèvement des singes menés par César, l'Affrontement nous confronte à deux mondes que tout semble opposé. D'un côté les humains qui survivent tant bien que mal aux ravages du virus 113, de l'autre les singes sur-développés qui vivent en harmonie avec la nature. Nous découvrons une histoire qui se veut plus touchante que par le passé (même si elle n'a pas la même charge émotive que Les Origines). Reeves arrive à insuffler le souffle épique des précédents films à cette séquelle en proposant de nombreux affrontements épiques où les couleurs se mêlent aux cris de branlebas de combat ! Certes le rythme est lent, mais cette lenteur volontaire nous permet de mieux nous attarder sur la psychologie des personnages, humains ou singes. On comprend réellement le message en arrière plan : que nous soyons des singes ou des humains, nous avons tous une famille, des attentes, des obligations, sans oublier que personne n'est à l'abri de la vengeance et de la trahison. Andy Serkis rempile pour la seconde fois dans la peau du leader César, impressionnant par sa posture et ses mimiques, Serkis montre encore une fois qu'il est le plus adroit à interpréter le chef des primates. Misant sur une utilisation incroyable des prouesses numériques rendues possible grâce au travail du studio WETA et des décors criants de réalismes, cette suite nous plonge littéralement dans un conflit dont on ne sort pas indemne. Une véritable leçon de cinéma. Vite la suite !",2021-01-20T12:18:46.590910Z,1
,2021-01-20T12:21:19.038533Z,130,1,""""" la planète des singes , l'affrontement """"  2e volet de la seconde saga de """" la planète des singes """" . L'histoire se déroule 10 ans après les événements de """" la planète des singes , les origines """" . Le virus c'est répendu sur l'ensemble de la planète et a tuer pratiquement la totalité des humains . Quelques humains ont réussit a survivre au virus . Un groupe d'humain a besoin de réactiver un barrage pour survivre  . Mais le barrage se trouve sur le territoire des singes. Malcolm ( Jason clarke ) un survivant humain va tenter d'emmener la paix entre les deux peuples et de négocier une trêve avec césar ( Andy serkis ) devenu le chef de la communauté des singes . Mais dans les deux communautés certains sont hostiles a une paix car chacun pensent que la communauté en face représente une menace pour sa survie.  La paix ne tient qu'à un fil et la guerre entre les deux communautés semble proche . Une guerre qui décidera de l'espèce dominante sur la planète ... """" la planète des singes l'affrontement """"  est un trés bon second épisode de la seconde saga de """" la planète des singes """" . """" la planète des singes l'affrontement """" est une bonne suite de """" la planéte des singes les origines """" . Le réalisateur Matt Reeves succède avec brio a ruppert wyatt et signe un deuxième opus réussit.  Le scénario est très efficace . L'histoire est vraiment prenante . Le film est beaucoup plus sombre et tendu que le précédent .  La tension est très présente et monte au fur et a mesure que le film avance et on se dit que sa peut exploser a tout moment entre les 2 communautés  . On est vraiment tenu en haleine grâce a un suspense bien maîtriser et on se demande quelle personnages ou quelle événement va venir faire tout basculer. Et on est pas au bout de nos surprise. On voit que dans chaque communautés il n'y pas réellement de méchants mais que chacun veut simplement survivre. Certains pensent que la paix est la meilleur solution de survivre  et d'autre que c'est la guerre qui est le meilleur moyen de survivre en anéantissant la communauté en face qu'ils considère comme une menace a leur survie . J'ai trouver ça bien d'aller d'une communautés a l'autre et de voir que chacun des deux camps avait une bonne raison de vouloir survivre et qu'ils n'étaient pas tous d'accord sur la méthode a employer . Le casting est bon avec nottament Jason clarke parfait dans le rôle de Malcolm ce survivant humain qui va tenter d'emmener la paix entre les deux peuples celles des humains et des singes . Andy serkis est une nouvelle fois exceptionnelle dans le rôle de césar . Il joue superbement bien le rôle du singe évoluer qu'on y croit a fond .  Sans oubliez Gary oldman dans le rôle de Dreyfus le chef de la communauté des humains et Keri Russell qui joue ellie une survivante humaine . Les effets spéciaux pour donner vie aux singes sont vraiment bluffant . Encore plus réussit que dans le film précédent .  Les singes sont vraiment très réaliste . On croit vraiment que c'est des singes réel alors qu'ils ont tous été créer par ordinateur. Les décors sont très réussit nottament de la ville des singes ou des villes humaines laisser a l'abandon qui donne un ton sombre et apocalyptique génial au film .on s'évade avec grand plaisir dans cette univers post apocalyptique .   Un film remplit de tension , de suspense , de rebondissement et de scènes d'actions spectaculaire . Avec également quelques touches d'émotions.  Avec ce film on est vraiment a l'aube de """" la planète des singes """" et les événements qui vont conduire a cette """" planète des singes """" se mettent en place sous nos yeux . Je trouve la fin assez triste.",2021-01-20T12:21:19.038533Z,1
,2021-01-20T13:03:58.132762Z,219,0,e film n'aurais jamais existé si Kheiron n’était pas célèbre et nous fait presque souhaiter qu'il ne soit jamais connu ... Et quel dommage quand on connais tout son talent,2021-01-20T13:03:58.132762Z,1
,2021-01-20T12:21:50.414257Z,132,1,"Une excellente suite. Déjà que le premier (""""Planètes des Singes = Les Origines"""" bien sûr"""") était très bien, celui ci le dépasse à tout point de vue. Le scénario est approfondi même si des défauts de scénario sont visibles (comme si ils pouvaient réparer un barrage comme ça mais bon à la limite ok). Les singes sont devenus encore plus flippants. Andy Serkis réussit une nouvelle fois à réaliser l'irréalisable en motion capture de César. C'est vraiment incroyable ce que Serkis arrive à faire ! Il arrive à nous rendre toutes les émotions de César et à nous plonger dans sa tête et son esprit. La présence d'un nouveau singe important à savoir le fils de césar alias Yeux Bleus est totalement bien. Je le trouve très classe. Reprenant avec brio les éléments du premier opus (Maurice, Rocket, le virus..), celui-ci se démarque du premier avec ses scènes d'intense réflexion sur la personne avec les humains qui ont peur des Singes et les Singes qui ont peur des Hommes. Les scènes d'actions sont plus intenses et spectaculaires que jamais. On est pris dans le film du début à la fin et jamais on ne s'ennuie. Le rythme du film est bien dosé et la musique bien stressante comme il faut, ce qui nous donne le bon dosage du film. Tout au long du film, la tension monte, on ne sait pas de quel côté être : celui des Humains ou des Singes. Les nouveaux acteurs humains jouent très bien. Ainsi Malcom remplace James Franco des Origines. On ne regrette pas Franco tant le nouvel homme est intéressant. Gary Oldman joue un capitaine Dreyfus assez en colère contre les Singes prêt à tout pour les stopper dans la lutte les opposant. C'est dingue de dire cela mais c'est tellement stressant de vouloir vite savoir la suite ! Koba est donc le grand ennemi des Humains et de César dans cet opus. Il apparaît comme une bête féroce qu'il faut à tout prix éliminer. Sa haine contre les Humains le pousse à faire des actes qui bouleverseront pour toujours le destin des Singes et des Hommes. Un moment fort de cinéma que je souhaite à tous de pouvoir le voir car il mérite qu'on le voie c'est sûr ! La psychologie du film est intéressante à analyser et on a hâte de savoir la suite sachant que """"la guerre a déjà commencé"""". La fin est un peu rageante car on voudrait en savoir plus mais le film est tellement bien qu'on n'en veut pas à Matt Reeves ! Le 4.5/5 est largement mérité !",2021-01-20T12:21:50.414257Z,1
,2021-01-20T12:27:22.531784Z,137,1,"""""La haine entre les peuples mènera toujours à la guerre"""". Un message classique, mais dont la puissance reste intemporelle. Une lecture pessimiste d'une humanité qui se trouve être plus bestiale qu'elle ne voudrait l'admettre. Mais qui des Hommes ou des Singes, sera l'étincelle qui enflammera les cœurs, amenant ainsi au chaos de violence tant espéré par le spectateur ? Tel est le récit de ce nouvel opus de la planète des singes. Un récit efficace, pour un divertissement réussi.  Les films post-apocalyptique ne sont pas légions. Il était donc plus qu'intéressante de voir ce que ce film pouvait apporter à un genre bien trop délaissé à mon sens, en raison des budgets pharaoniques nécessaires pour rendre tout cela plaisant à l'œil. Et la mission est parfaitement remplie. Les très bons effets spéciaux, alliés à des décors tout simplement grandioses, sont la vraie réussite de ce film à mes yeux. Enfin une jungle urbaine au cinéma ! Enfin des immeubles rongés par la végétation plus vrais que nature ! Oui et les singes sont pas mal non plus je vous l'accorde, leur aspect photo-réaliste étant simplement époustouflant. Tout particulièrement celui que nous nous devons maintenant d'appeler, le Grand César. Le personnage a subit une évolution des plus plaisante, le faisant passer de leader révolutionnaire, à chef de village. Sa psychologie et le talent incontestable de son acteur en fond un personnage passionnant à suivre, dont le charisme n'a cessé de grandir de film en film. Son rôle de patriarche d'une société simiesque est plus qu'intéressant, dotant que le film réussi parfaitement son pari de nous faire découvrir le monde des singes, qui regorge de détails culturels et architecturaux. Cependant, César est l'un des seuls personnages réellement intéressants du film, les autres étant soit des MÉCHANTS, soit des GENTILS, aux réflexions certes """"légèrement """" nuancées (on essaye bien de nous dire qu'ils ne sont pas VRAIMENT tout blanc ou tout noir), mais dont la simplicité et la platitude reste décevantes (le fils de César étant le seul autre personnage vraiment recherché, dont le conflit intérieur entre la vengeance et l'allégeance mènera à quelques scènes vraiment intéressantes). Mais après tout qu'importe les personnages lorsque tout ce que nous voulons, ce sont des explosions ! Et ça, il y en a ! Les scènes d'actions du film sont très bien rythmées et impressionnantes. On sent très clairement que les équipes ont mis le paquet pour faire frémir le spectateur devant le réalisme de certaines séquences, notamment celle que je baptiserai sobrement """"l'assaut"""" pour ne pas spoiler. Il est cependant dommage que le """"climax explosif"""", arrive à la moitié du film, laissant ensuite le récit se traîner durant un peu plus de 40min. Il est également dommage que certaines ficelles scénaristiques soit plus que visibles, mais devant la réussite globale du film, c'est vraiment du pinaillage. La planète des singes : l'affrontement, est un bon film. Il est très divertissant et possède un message puissant et efficace. Je regrette cependant un manque d'inventivité de la part du réalisateur, une désagréable sensation """"d'un 2 pour faire un 3"""", et quelques idées du scénario, pas toujours très à propos. Ça reste du bon divertissement à gros budget !",2021-01-20T12:27:22.531784Z,1
,2021-01-20T12:27:32.470380Z,138,1,"Pour peu qu'on ne soit pas allergique au style et aux motifs récurrent d'Emmanuel Mouret (des gens parlent ad libitum de leurs peines de coeur, et tout le monde veut coucher avec quelqu'un d'autre que celui ou celle avec qui il ou elle est), on considérera que ce dernier film est le grand oeuvre du cinéaste marseillais. Le marivaudage élégant qui constitue sa marque de fabrique se teinte ici de tonalités plus graves et plus profondes. Le résultat est donc aussi brillant que d'habitude, une fois que la musique romehrienne des dialogues très écrit est intégré, mais également plus émouvant. Toutes les composantes de Les choses qu'on dit, les choses qu'on fait semblent d'ailleurs bonifiées : l'écriture est souveraine, le découpage du film parfait, l'utilisation de la musique (une sorte de best of de morceaux classiques pour piano) très pertinente, et même la mise en scène, usuellement quelconque chez Mouret, prend ici des couleurs. Mais l'arme fatale du film, c'est le haut niveau d'incandescence que semblent atteindre acteurs et actrices. Camélia Jordana est brillante, Niels Schneider convaincant en Candide indécis, Guillaume Gouix impérial en goujat malgré lui et Vincent Macaigne trouve ici un de ses meilleurs rôles. Emilie Dequenne porte enfin le dernier arc narratif du film sur ses épaules et propose un personnage bouleversant. Sa prestation, exceptionnelle, justifie à elle seule la note maximale accordée au film. Du grand Mouret.",2021-01-20T12:27:32.470380Z,1
,2021-01-20T13:03:53.883604Z,218,0,Une daube sans nom. J’ai tenté d’esquisser un sourire mais la raison a pris le dessus. Dommage il y avait un casting intéressant. Encore une fois la distribution ne fait pas tout.,2021-01-20T13:03:53.883604Z,1
,2021-01-20T12:27:34.956821Z,139,1,"Je suis allé voir le film hier, quelle jouissance cinématographique ! Au moment de mettre ma critique j’ai regardé celles des spectateurs et je n’ai pas du tout compris pourquoi ces critiques négatives. Il est vrai que le ton est peut-être un peu théâtral, mais c’est un parti pris, c’est un choix cinématographique, qui pour moi après deux minutes de film, temps pour comprendre l’approche du réalisateur, on rentre complètement dedans. Je n’ai pas vu une seconde passé durant ces deux heures, pour moi ça a été une montée en puissance d’excitation et de plaisir, et de voir ces personnages partager leurs expériences amoureuses, Il y a une sorte de voyeurisme où on veut savoir ce qu’il s’est passé, comment ça s’est passé... et cette montée en puissance a pour moi donné naissance à de très grands moments de cinéma, je dirais même à une jouissance cinématographique. J’ai trouvé les acteurs absolument extraordinaire particulièrement camélia Jordana même si  parfois le jeu d’acteur est un peu décalé mais encore une fois c’est le ton du film et le choix du réalisateur. A la fin j’avais une seule chose en tête je me suis dit : « chef-d’œuvre ». Pour les gens qui hésitent à le voir vu les critiques négatives sur ce site, je vous conseillerais juste de juger par vous-même et de tenter l’expérience car c’est une vrai expérience cinématographique, peut-être qu’on y adhère ou pas, mais c’est clairement du grand cinéma.",2021-01-20T12:27:34.956821Z,1
,2021-01-20T12:27:40.561496Z,140,1,"Variations en sentiments majeurs de la part d’un réalisateur qui tient enfin son propos amoureux à hauteur de ses ambitions scénaristiques et cinématographiques. Mouret observe avec bonhomie et fantaisie tout son petit monde attablé autour de l’amour et du désir, du désir et du plaisir , en ellipses sautillantes pour ne rien perdre de leurs aventures sentimentales. C’est assez théâtral quand les femmes se racontent, et tout aussi théâtral quand Elles quittent le cadre, le plan, l’image. Mouret en fait un distinguo subtil dans l’agencement des scènes configurées pour s’emboiter à la manière de pièces gigognes. On pourrait s’y perdre, on s’y retrouve avec superbe en compagnie d’une pléiade d’acteurs plein de vie et de bonheur . Pour en savoir plus : lheuredelasortie.com",2021-01-20T12:27:40.561496Z,1
,2021-01-20T12:28:03.932726Z,141,1,"On savait depuis longtemps déjà qu'Emmanuel Mouret était un réalisateur talentueux mais avec """"Les choses qu'on dit, les choses qu'on fait"""", il se rapproche encore plus des sommets, ceux, par exemple, qu'a pu atteindre il y a longtemps le Woody Allen de """"Annie Hall"""". Dans son film Emmanuel Mouret passe en revue avec un talent fou toutes les facettes du sentiment amoureux, ce sentiment qui peut vous permettre d'atteindre le Nirvana mais qui peut aussi vous faire toucher le fond du désespoir, ce sentiment qui, d'un jour à l'autre, peut vous donner de l'espoir ou vous inspirer des regrets. Quelques phrases retenues au vol parmi un dialogue d'une très grande richesse : """"Si tu veux coucher avec moi, ne me dis pas que tu m'aimes"""". """"Etre humain, c'est savoir succomber au désir. Non, être humain, c'est savoir résister au désir"""". Dans l'excellente distribution, nul besoin de dire le plus grand bien de Niels Schneider, de Vincent Macaigne, d'Emilie Dequenne et de Guillaume Gouix, il suffit de dire qu'ils et elle sont égaux à eux-mêmes. Par contre, j'avais jusqu'à présent quelques réticences à considérer Camélia Jordana comme une bonne comédienne : je n'en ai plus. Toutefois, la véritable révélation est pour moi Jenna Thiam, merveilleuse interprète de Sandra, une jeune femme pleine de vie et de charme. Quant aux musiques accompagnant le film, on pourrait trouver qu'il y a une sorte de trop-plein, mais le choix est tellement parfait qu'on n'ose pas se plaindre !",2021-01-20T12:28:03.932726Z,1
,2021-01-20T13:03:51.643955Z,217,0,"Wouah... Tellement de subtilité et d'imagination à tout point de vue, qu'on n'en n'oublie le temps passé... C'est triste pour les acteurs, mais surtout pour nous spectateurs... Ce """"film"""", est ce que le macdo est a la gastronomie",2021-01-20T13:03:51.643955Z,1
,2021-01-20T12:28:07.609121Z,142,1,"Film coup de coeur de cette rentrée sur le désir et l'amour. Avec finesse, Emmanuel Mouret présente des histoires de sentiments (et non d'amour), dans lesquelles les personnages semblent subir, plus que choisir, les rencontres qu'ils font et les émotions auxquelles ils sont en proie, qui s'avèrent souvent accidentelles et inattendues. """" Pour qu'il y ait une faute, il faut quil y ait une règle. Mais quelle règle en amour?"""", tel est le postulat du film. On a beau dire ce qu'on veut, on ne décide pas vraiment quand il s'agit d'amour. Les acteurs ont le ton juste (Camélia Jordana, Niels Schneider, Emilie Dequenne, Vincent Macaigne), les airs de musique classique sont soigneusement choisis (Chopin, Mozart, Satie...) pour accompagner les débats philosophiques sur l'amour, chers au réalisateur comme c'était le cas dans ses films précédents (""""L'art d'aimer"""" notamment).",2021-01-20T12:28:07.609121Z,1
,2021-01-20T12:31:18.781412Z,146,1,"Classé dans les drames par Allociné (Wikipedia a fait pareil, ils ont dû copier). Non, il n’y a pas de drame (c’est si évident que je ne spolie pas). Les choses qu’on dit, les choses qu’on fait, il n’y a pas de quoi y voir un drame. C’est la vie, avec sa philosophie ici. Comédie romantique s’il en est ! Un registre Rohmérien nous dit-on, oui quelque peu. Tiens, c’est la deuxième fois cette semaine que j’évoque Eric Rohmer. La fois précédente pour un cadre bucolique, ici pour les jeux du hasard, des rencontres et de l’amour. Nostalgie du cinéphile, du scénariste réalisateur peut-être aussi. Du marivaudage (contemporain et bon genre), pur jus. Avec des dialogues, un vocabulaire précis, proches d’un style littéraire. Ce genre de scénario est d’ailleurs souvent emprunté à un roman dont, après adaptation, il reprend les codes. Ici ce n’est pas le cas. Ça mérite d’être souligné car ce n’est pas forcément simple d’écrire une telle histoire. De nombreux protagonistes, en couple, amis, se liant, se déliant, s’éloignant, se retrouvant, se reliant de nouveau. On pourrait perdre le fil conducteur. Mais non, l’écriture et la réalisation sont suffisamment solides et précises pour que ça tienne sur la durée, sans lassitude aucune.",2021-01-20T12:31:18.781412Z,1
,2021-01-20T12:31:37.428668Z,148,1,Pas le plus drôle des Mouret mais peut être le plus élégant et surtout c'est toujours aussi bien écrit.,2021-01-20T12:31:37.428668Z,1
,2021-01-20T13:03:50.429996Z,216,0,Je ne m’attendais à rien et je suis quand même déçu. Avec un casting 5 étoiles en plus de ça ce film ne mérite même pas une demie étoile,2021-01-20T13:03:50.429996Z,1
,2021-01-20T12:31:50.152259Z,149,1,"j ai été très sensible au jeu de Camelia Jordana , naturelle ,juste ,sincère .Dans l'ensemble ce film interpelle ,nous sommes tous passés par les tourments de l’authenticité de nos sentiments  ...parfois ,les défauts d'un film fait aussi sa force ,il nous offre  un tourbillon  de questions ...et moi ,qu' aurai je fait ? un très joli moment ...",2021-01-20T12:31:50.152259Z,1
,2021-01-20T12:32:00.663738Z,150,1,"Depuis ses débuts, Emmanuel Mouret n'a de cesse d'explorer le sentiment amoureux et les fluctuations du désir, dans des récits qui ne cessent de gagner en épaisseur au fil du temps, à mesure que le cinéaste grandit, pour aujourd'hui figurer parmi les plus talentueux du cinéma français. Après son brillantissime Madame de Joncquières, Mouret revient à l'époque contemporaine avec Les choses qu'on dit, les choses qu'on fait, avec une virtuosité narrative alliée à une qualité de dialogues, qui est depuis toujours sa marque de fabrique (mais sans le côté précieux qui gâchait un peu ses premiers longs-métrages). L'action passe par les sentiments, à travers l'enchâssement vertigineux d'histoires sophistiquées, contées avec une élégance et une fluidité uniques. C'est un cinéma de mots et de maux de cœur, des intrigues en apparence légères mais en définitive cruelles puisqu'il y a des tromperies, des frustrations et des séparations, bref tout ce qui agite et construit (ou détruit) la vie d'êtres humains en état de marche amoureuse. Le cinéaste n'est en aucun cas un moralisateur et se garde de bien de juger ses personnages, pointant simplement leurs contradictions et leurs atermoiements et évidemment leurs pulsions. Outre l'ingéniosité de la mécanique de son scénario, le film est aussi un terrain de jeu idéal pour des acteurs dirigés avec finesse, pouvant exprimer une sensibilité que l'on n'avait pas nécessairement aperçu dans leurs rôles précédents, pour Emilie Dequenne, Vincent Macaigne, Camélia Jordana ou Niels Schneider, par exemple. Sans oublier Jenna Thiam dont la fraîcheur s'épanouit de manière étourdissante. Eux et quelques autres semblent évoluer dans le même tempo musical (à noter la belle B.O classique), à l'unisson, aussi soudés qu'une troupe de théâtre, pour composer une symphonie passionnée au service d'un film qui risque fort de devenir un futur classique du cinéma français de la première moitié du XXIe siècle. Pas moins.",2021-01-20T12:32:00.663738Z,1
,2021-01-20T12:33:12.966962Z,151,1,"Après trente minutes à me demander comment j'allais subir 2h de ces superficiels marivaudages de bobos, me voici progressivement conquis par un scénario à tiroirs plutôt bien conçu et une Camélia Jordana vraiment émouvante. Le caractère très poseurs des premières scènes et l'un des personnages féminins en surjeu permanent m'ont fait franchement peur. Niels Schneider enfermé dans la maladresse d'un personnage construit comme l'antithèse du monstre d'Un amour impossible ne me convainquait pas du tout. Mais la simplicité de Vincent Macaigne, l'élégance d’Émilie Dequenne, et quelques dialogues bien sentis m'ont fait tourner casaque. La fragilité sensible de Camélia Jordana m'a ensuite totalement emporté. C'est inégal, parfois maladroit, ponctuellement pénible (tant cet univers de richards aux mobiliers et dress-code parfaits est éloigné du monde réel), mais les sentiments l'emportent finalement... Je vous souhaite la même révélation !",2021-01-20T12:33:12.966962Z,1
,2021-01-20T13:03:49.414108Z,215,0,"Atroce ce film, avec des pubs sur toutes les chaînes d’info, sur Twitter...même la propagande n’a pas marché.",2021-01-20T13:03:49.414108Z,1
,2021-01-20T12:33:44.986074Z,152,1,"Découvert en avant première ce soir, j'aimais deja les films précédenrs de ce realisateur mais cette fois ci le plaisir a été encore plus grand! Les acteurs sont naturels et emouvants, l'histoire file l'air de rien vers des choses de plus en plus profondes et pas simplistes. J' ai meme versé une petite larme, tant la delicatesse du propos est vibrante. Je le conseille vivement!! Ps : le choix des musiques est super, c'est tres beau.",2021-01-20T12:33:44.986074Z,1
,2021-01-20T12:33:57.501963Z,153,1,"un très bon film sur, la famille, les valeurs parentales, le choix des adultes sur la vie des enfants pour son intérêt propre et qui plus est dans une situation ou l'enfant en question est surdoué",2021-01-20T12:33:57.501963Z,1
,2021-01-20T12:34:00.519748Z,154,1,"De voir l'argument: c'est classique, des critiques, est ridicule...  Dès lors qu'on est un tantinet cinéphile, tout le monde peut deviner, souvent, la fin ou les dialogues...   Évidemment, il ne faut pas généraliser ! Les films peuvent encore nous surprendre en bien ou en mal !!!! Enfin bref, un film tendre, à voir 😋👌",2021-01-20T12:34:00.519748Z,1
,2021-01-20T13:03:48.394270Z,214,0,"Nul....8 minutes et j’ai compris que c’était mauvais, pas drôle. Bref passons à autre chose. Dommage",2021-01-20T13:03:48.395267Z,1
,2021-01-20T12:34:03.960358Z,155,1,"Au moment où je me décidais à regarder ce film, je n'avais aucune idée de son contenu. Maintenant, je sais que c'est une œuvre, que je conseillerai à tout mon entourage. C'est un film plein de vie emprunt de sentiments réels que la réalisateur est parvenu à nous transmettre. Les acteurs sont extrêmement attachants, l'histoire est poignante, quoi que je pense, à peu près prévisible (Pour les plus perspicaces seulement). Il mérite largement sa note spectateur (4,3 actuellement).",2021-01-20T12:34:03.960358Z,1
,2021-01-20T12:34:08.296664Z,156,1,"Le cinéma indépendant américain à son meilleur. Un casting excellent, avec notamment  la jeune Mckenna Grace éblouissante de naturel et de justesse, mais tous les autres rôles sont justes. Le film est fin, intelligent, émouvant et drôle. Certes l'histoire est un peu convenue, et alors ! On se laisse emporter avec bonheur . C'est pour des moments comme ceux-là qu'on va au cinéma !",2021-01-20T12:34:08.296664Z,1
,2021-01-20T12:34:11.274952Z,157,1,Beaucoup de sensibilité Excellents jeux d'acteurs y compris la petite fille Situation et cause du différend transposables dans d'autres domaines Seules quelques touches américaines un peu caricaturales. Le tout est très réussi,2021-01-20T12:34:11.274952Z,1
,2021-01-20T13:03:47.407893Z,213,0,"Extrêmement nul, je déconseille a tout les monde  le film et pas marrant, des Romains arabe ou noir  les gaulois pareil et à la fin du film il célébrant avec un drapeau algérien sérieux !! Complètement à côté de la plaque",2021-01-20T13:03:47.407893Z,1
,2021-01-20T12:34:19.132935Z,158,1,"Très beau film, attention je vous conseille d'aller voir la VO ( sous-titrée si besoin) car la VF que j'ai regardée après la VO m'a déçu cela ne procure pas du tout la même émotion et surtout les moments d'humour ne sont pas aussi touchant ( problème d'intonation, de justesse.....) sinon le film est super et très bien jouer, la petite est géniale. La scène à l’hôpital est magique !",2021-01-20T12:34:19.132935Z,1
,2021-01-20T12:34:29.104281Z,160,1,Ce film est une pépite à voir absolument ! Nous l’avons vu en famille et nous sommes tombés sous son charme tous les quatre. Le jeu des acteurs est parfait avec une mention spéciale pour la jeune actrice qui joue Mary si jeune et si prometteuse. (À suivre dans l’avenir). Coup de foudre aussi pour Fred le chat monoculaire adorable.Ce film a quelque chose en plus qui le fait passer de bon voire « gentil » film à une pépite : il a une âme. À voir et à revoir sans modération.,2021-01-20T12:34:29.104281Z,1
,2021-01-20T12:34:32.412647Z,161,1,"C'est vraiment un joli film, j'aime bien l'histoire du film en tout cas c'est très réussi. La petite fille Mary à bien jouée son rôle elle fera une grande carrière.",2021-01-20T12:34:32.412647Z,1
,2021-01-20T13:02:59.049332Z,211,0,"La marque Tony Scott est omniprésente dans ce polar (Balayages de caméra incessants, mise en scène intelligente).  Mais ce film nous laisse sur notre faim l'action ne commence qu'au bout d'1h ,finit 15 minutes plus tard et ne revient que  sur la fin du film. 1 ou 2 épisodes de """"7 jours pour agir """"seraient plus passionnants et prenants.  En effet même si le scénario aurait pu être intéressant le film est tout autant  lent que  long  a démarrer. Le tout est extrêmement prévisible et justement redondant et déjà vu. Dans le même genre """"Next"""" est bien au dessus.",2021-01-20T13:02:59.049332Z,1
,2021-01-20T12:34:34.748483Z,162,1,J'ai kiffer c'est Super et émouvant cela touche le coeur. En plus il y a  Lévanah Solomon qui double la petite  Mary c'est de la grande  Classe.,2021-01-20T12:34:34.748483Z,1
,2021-01-20T12:34:37.568573Z,163,1,Dommage qu'on ne puisse pas mettre 6 étoiles ! Vraiment un très beau film. Je ne comprends pas qu'il ne soit pas plus mis en avant.,2021-01-20T12:34:37.568573Z,1
,2021-01-20T12:34:47.660411Z,164,1,"Film excellent, personnages touchants. Une belle morale, ce film est à recommander à tout le monde. Mary est touchante et une merveilleuse actrice ;)",2021-01-20T12:34:47.660411Z,1
,2021-01-20T13:02:57.390680Z,210,0,"Film sans intérêt, c'est comme regarder mes vieux vidéos , ça fait mal à la tête quand on regarde des images. Je déconseille totalement.",2021-01-20T13:02:57.390680Z,1
,2021-01-20T12:34:50.007789Z,165,1,"Film intéressant et captivant suscitant très vite l'admiration envers Mary et le désir de voir un jour un de ses gosses se révéler être un génie des Maths. Bref le scénario reste tout aussi original et correcte du début jusqu'à la fin, il ne laisse pas sur notre faim au contraire l'auteur a comment dirai-je su émouvoir chaque instant et émotion... j'ai été conquise💕",2021-01-20T12:34:50.008824Z,1
,2021-01-20T12:34:52.549579Z,166,1,Le film est juste génial il mérite d'être vu(e) il est touchant sensible drôle on peut le regarder en famille l'histoire d'une fille qui s'appelle Mary vous l'aurait sûrement vu dans le titre et de Franck son oncle,2021-01-20T12:34:52.549579Z,1
,2021-01-20T12:35:39.715504Z,168,1,"Magnifique, tendre, touchant, émouvant et des personnages attachants, Mary est un énorme coup de coeur !",2021-01-20T12:35:39.715504Z,1
,2021-01-20T13:02:55.737506Z,209,0,"C'est quoi ce film?. Quelle déception, je n'ai pas d'autre mot, Effets spéciaux mauvais, acteurs mauvais et ces longues séquences nulles avec ces pilotes dans l'eau. Sincèrement je préfère de loin la version de 1976 plus proche de la réalité. Arrêtez de vouloir  faire des films de guerre, ce film est aussi pire et aussi peut crédible que Dunkerque. Band Of Brother et Soldat Ryan sont les films et séries de références. A oublier.",2021-01-20T13:02:55.737506Z,1
,2021-01-20T12:35:48.511426Z,169,1,Vu en VO. Si vous aimez les belle petites histoires d'amour. C'est un film pour vous. Ce film n'est pas un chef d'œuvre du 7e art. Il ne vous éclairera pas sur la société ou sur le système éducatif aux Etats-Unis. Mais vous passerez un super moment. A voir en famille.,2021-01-20T12:35:48.511426Z,1
,2021-01-20T12:35:51.535543Z,170,1,Un film sensible et touchant qui traite d'une manière très juste d'un sujet trop peu évoqué en France.,2021-01-20T12:35:51.535543Z,1
